latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
36.231,-99.465,317.1,3,1.6,2021-03-31,2025,A,69,6.0NRT,297.6,45,D
36.265,-99.4,319.1,3,1.7,2021-03-31,2025,A,72,6.0NRT,298.3,54.6,D
36.267,-99.374,312.4,3,1.7,2021-03-31,2025,A,19,6.0NRT,297.3,24.6,D
36.265,-99.408,314,3,1.7,2021-03-31,2025,A,36,6.0NRT,298.1,30.8,D
36.605,-96.548,308.4,4.6,2,2021-03-31,2025,A,17,6.0NRT,292.5,45.9,D
36.623,-96.549,312.9,4.6,2,2021-03-31,2025,A,63,6.0NRT,293.1,76.8,D
36.624,-96.558,313.3,4.6,2,2021-03-31,2025,A,64,6.0NRT,293.1,79.9,D
36.675,-96.612,317.1,4.6,2,2021-03-31,2025,A,65,6.0NRT,294,98.7,D
36.695,-96.561,312.2,4.6,2,2021-03-31,2025,A,51,6.0NRT,294.6,65.6,D
36.693,-96.613,322.7,4.6,2,2021-03-31,2025,A,78,6.0NRT,296,150.6,D
36.673,-96.616,314.9,4.6,2,2021-03-31,2025,A,47,6.0NRT,293.6,80.4,D
36.693,-96.566,314.2,4.6,2,2021-03-31,2025,A,53,6.0NRT,294.5,78.6,D
36.691,-96.618,322.4,4.6,2,2021-03-31,2025,A,77,6.0NRT,295.7,149.4,D
36.716,-96.407,323.5,4.7,2,2021-03-31,2025,A,74,6.0NRT,293.8,178.9,D
36.714,-96.461,312.3,4.7,2,2021-03-31,2025,A,59,6.0NRT,293.5,76.3,D
36.758,-96.723,309.2,4.5,2,2021-03-31,2025,A,41,6.0NRT,293.6,49.7,D
36.756,-96.775,307.8,4.5,2,2021-03-31,2025,A,17,6.0NRT,293.9,39.9,D
36.804,-96.465,308,4.7,2,2021-03-31,2025,A,23,6.0NRT,293.3,45,D
36.822,-96.466,307.4,4.7,2,2021-03-31,2025,A,14,6.0NRT,294.4,41.6,D
36.804,-96.474,308.1,4.7,2,2021-03-31,2025,A,45,6.0NRT,293.2,49,D
36.822,-96.475,308.3,4.7,2,2021-03-31,2025,A,47,6.0NRT,294.5,51.2,D
34.816,-114.587,325.8,1.6,1.2,2021-03-31,2025,A,73,6.0NRT,309.2,21.5,D
34.827,-114.59,343.1,1.6,1.2,2021-03-31,2025,A,90,6.0NRT,309.6,71.1,D
34.824,-114.607,325.5,1.6,1.2,2021-03-31,2025,A,73,6.0NRT,310.4,20.7,D
36.981,-98.707,346.1,3.4,1.7,2021-03-31,2025,A,93,6.0NRT,293,304.4,D
36.975,-98.712,350.1,3.4,1.7,2021-03-31,2025,A,95,6.0NRT,293.6,354.4,D
37.349,-97.895,316,3.9,1.8,2021-03-31,2025,A,69,6.0NRT,293.3,85.8,D
37.353,-97.9,312,3.9,1.8,2021-03-31,2025,A,58,6.0NRT,293.7,61.3,D
37.294,-99.142,313.4,3.2,1.7,2021-03-31,2025,A,48,6.0NRT,283.4,47.5,D
37.311,-99.106,334.9,3.2,1.7,2021-03-31,2025,A,87,6.0NRT,288.8,173.7,D
37.761,-96.532,309.7,4.7,2,2021-03-31,2025,A,60,6.0NRT,291,68,D
37.779,-96.533,310.1,4.7,2,2021-03-31,2025,A,47,6.0NRT,291.8,68.7,D
37.797,-96.534,328.9,4.7,2,2021-03-31,2025,A,84,6.0NRT,291.7,235.7,D
37.758,-96.536,308.3,4.7,2,2021-03-31,2025,A,55,6.0NRT,290.5,59.7,D
37.776,-96.537,307.7,4.7,2,2021-03-31,2025,A,39,6.0NRT,291.9,54.7,D
37.794,-96.538,329.1,4.7,2,2021-03-31,2025,A,84,6.0NRT,291.9,241.3,D
37.846,-96.595,315.2,4.7,2,2021-03-31,2025,A,30,6.0NRT,289.5,91.4,D
37.749,-98.786,341.2,3.4,1.7,2021-03-31,2025,A,91,6.0NRT,294.8,255.9,D
37.864,-96.595,317.8,4.7,2,2021-03-31,2025,A,38,6.0NRT,291.8,113.2,D
37.872,-96.858,320,4.5,2,2021-03-31,2025,A,45,6.0NRT,291.3,125.2,D
37.746,-98.755,312.7,3.4,1.7,2021-03-31,2025,A,45,6.0NRT,292.4,51.1,D
37.744,-98.794,336.7,3.4,1.7,2021-03-31,2025,A,88,6.0NRT,295.1,210.4,D
37.846,-96.604,316.7,4.7,2,2021-03-31,2025,A,48,6.0NRT,289.7,104.3,D
37.864,-96.604,319.8,4.7,2,2021-03-31,2025,A,57,6.0NRT,292.1,133.6,D
37.874,-96.868,315.1,4.5,2,2021-03-31,2025,A,53,6.0NRT,291.6,92.9,D
37.929,-96.819,317.8,4.6,2,2021-03-31,2025,A,56,6.0NRT,290.1,119.7,D
37.927,-96.871,305.8,4.5,2,2021-03-31,2025,A,23,6.0NRT,289.7,36.4,D
37.864,-98.92,344.7,3.4,1.7,2021-03-31,2025,A,93,6.0NRT,292,283.4,D
37.862,-98.959,321.7,3.4,1.7,2021-03-31,2025,A,76,6.0NRT,292.7,92.3,D
37.927,-96.822,319.4,4.6,2,2021-03-31,2025,A,57,6.0NRT,290.1,134.4,D
37.858,-98.924,347.8,3.4,1.7,2021-03-31,2025,A,82,6.0NRT,291.7,320.9,D
37.856,-98.963,311.6,3.4,1.7,2021-03-31,2025,A,57,6.0NRT,291.2,44.3,D
38.245,-96.911,307.8,4.5,2,2021-03-31,2025,A,49,6.0NRT,289.2,56.6,D
38.479,-96.83,329.3,4.6,2,2021-03-31,2025,A,73,6.0NRT,287.4,244.3,D
38.477,-96.835,342.4,4.6,2,2021-03-31,2025,A,86,6.0NRT,288.6,418.5,D
38.603,-97.312,316.3,4.3,1.9,2021-03-31,2025,A,68,6.0NRT,290.1,95.4,D
38.601,-97.361,322.6,4.3,1.9,2021-03-31,2025,A,79,6.0NRT,292,144.3,D
38.621,-97.312,323.8,4.3,1.9,2021-03-31,2025,A,78,6.0NRT,291,151.8,D
38.619,-97.361,326.7,4.3,1.9,2021-03-31,2025,A,82,6.0NRT,291.3,177.5,D
38.604,-97.316,321.3,4.3,1.9,2021-03-31,2025,A,77,6.0NRT,290.2,133.9,D
38.602,-97.365,321,4.3,1.9,2021-03-31,2025,A,77,6.0NRT,292,130,D
38.621,-97.317,325.5,4.3,1.9,2021-03-31,2025,A,79,6.0NRT,291.1,166.7,D
38.62,-97.366,320.9,4.3,1.9,2021-03-31,2025,A,60,6.0NRT,291.1,125.2,D
38.69,-97.319,306,4.3,1.9,2021-03-31,2025,A,22,6.0NRT,290.2,43.6,D
38.694,-97.328,306.2,4.3,1.9,2021-03-31,2025,A,36,6.0NRT,290.1,44.5,D
38.621,-108.339,333.9,1.1,1,2021-03-31,2025,A,87,6.0NRT,293.1,31.6,D
38.628,-108.333,320.3,1.1,1,2021-03-31,2025,A,76,6.0NRT,293,15.5,D
38.627,-108.346,311.6,1.1,1,2021-03-31,2025,A,62,6.0NRT,291.6,8,D
17.646,-101.167,325.2,1.3,1.1,2021-03-31,2020,A,66,6.0NRT,305.2,15.7,D
18.111,-98.886,319.9,1.9,1.4,2021-03-31,2020,A,33,6.0NRT,293.6,16.7,D
18.505,-96.15,325.5,3.2,1.7,2021-03-31,2020,A,74,6.0NRT,297.2,58.6,D
17.955,-101.86,325.3,1.2,1.1,2021-03-31,2020,A,59,6.0NRT,307.9,9.3,D
19.1,-99.202,358.8,1.9,1.3,2021-03-31,2020,A,99,6.0NRT,287.4,204,D
19.112,-99.204,338.3,1.9,1.3,2021-03-31,2020,A,88,6.0NRT,290.3,95.1,D
19.369,-99.404,314.9,1.9,1.3,2021-03-31,2020,A,51,6.0NRT,290,23,D
19.623,-101.287,331.1,1.4,1.2,2021-03-31,2020,A,60,6.0NRT,309.8,17.3,D
19.575,-102.011,326.6,1.2,1.1,2021-03-31,2020,A,37,6.0NRT,310.4,19,D
19.685,-101.779,345.5,1.3,1.1,2021-03-31,2020,A,91,6.0NRT,307.3,52.2,D
20.064,-98.602,320,2.2,1.4,2021-03-31,2020,A,74,6.0NRT,283.3,44.3,D
19.694,-101.793,365.8,1.3,1.1,2021-03-31,2020,A,100,6.0NRT,307.7,125.9,D
19.748,-101.856,340.7,1.3,1.1,2021-03-31,2020,A,68,6.0NRT,311,43.8,D
19.759,-101.845,331.7,1.3,1.1,2021-03-31,2020,A,64,6.0NRT,312.9,22.7,D
19.758,-101.857,337,1.3,1.1,2021-03-31,2020,A,72,6.0NRT,312.7,36.3,D
19.83,-102.17,334.3,1.2,1.1,2021-03-31,2020,A,66,6.0NRT,313.7,23.2,D
19.828,-102.182,346.4,1.2,1.1,2021-03-31,2020,A,91,6.0NRT,315,50.8,D
20.058,-101.413,326.4,1.4,1.2,2021-03-31,2020,A,68,6.0NRT,293.2,23.7,D
20.057,-101.426,329.5,1.4,1.2,2021-03-31,2020,A,74,6.0NRT,293.8,29.1,D
20.064,-101.419,338.5,1.4,1.2,2021-03-31,2020,A,85,6.0NRT,295.5,50.8,D
19.952,-102.569,330.6,1.2,1.1,2021-03-31,2020,A,47,6.0NRT,314.1,9.5,D
19.93,-102.966,346.4,1.1,1.1,2021-03-31,2020,A,90,6.0NRT,318.4,42.4,D
19.928,-102.977,347.8,1.1,1.1,2021-03-31,2020,A,92,6.0NRT,316.6,47.1,D
19.776,-104.174,331.4,1,1,2021-03-31,2020,A,75,6.0NRT,302.7,17.3,D
19.915,-103.222,325.9,1.1,1,2021-03-31,2020,A,56,6.0NRT,307.5,13.3,D
20.253,-100.681,324.3,1.5,1.2,2021-03-31,2020,A,52,6.0NRT,296.7,26.1,D
19.873,-104.798,332.9,1,1,2021-03-31,2020,A,79,6.0NRT,314.1,19.7,D
20.058,-105.378,330,1,1,2021-03-31,2020,A,74,6.0NRT,314.9,10.6,D
20.199,-104.574,335.6,1,1,2021-03-31,2020,A,62,6.0NRT,311.7,20.3,D
20.198,-104.583,337.3,1,1,2021-03-31,2020,A,78,6.0NRT,311.4,23.2,D
20.208,-104.575,332.7,1,1,2021-03-31,2020,A,77,6.0NRT,313,17.2,D
20.207,-104.584,330.4,1,1,2021-03-31,2020,A,73,6.0NRT,312.3,14.5,D
20.157,-105.523,322.4,1,1,2021-03-31,2020,A,52,6.0NRT,307.7,7.9,D
20.166,-105.524,355,1,1,2021-03-31,2020,A,97,6.0NRT,310.1,60.7,D
20.165,-105.534,346.3,1,1,2021-03-31,2020,A,69,6.0NRT,307.9,41.7,D
20.707,-102.707,326.7,1.2,1.1,2021-03-31,2020,A,28,6.0NRT,297.3,16.4,D
20.706,-102.718,329.9,1.2,1.1,2021-03-31,2020,A,73,6.0NRT,293.7,22.2,D
20.575,-103.774,339.6,1.1,1,2021-03-31,2020,A,79,6.0NRT,318,22.2,D
20.574,-103.784,346.2,1.1,1,2021-03-31,2020,A,91,6.0NRT,316.1,34.9,D
20.741,-103.772,347.6,1.1,1,2021-03-31,2020,A,92,6.0NRT,311.6,45.1,D
20.71,-104.134,335.3,1,1,2021-03-31,2020,A,82,6.0NRT,310.9,21.3,D
20.709,-104.144,327.3,1,1,2021-03-31,2020,A,64,6.0NRT,311.3,11.2,D
20.767,-105.252,349.5,1,1,2021-03-31,2020,A,93,6.0NRT,313.1,45.4,D
22.044,-98.022,321.9,2.5,1.5,2021-03-31,2020,A,56,6.0NRT,298.8,36.2,D
22.049,-98.027,322.4,2.5,1.5,2021-03-31,2020,A,54,6.0NRT,296.9,36.6,D
21.387,-104.704,329.2,1,1,2021-03-31,2020,A,77,6.0NRT,294.3,17.8,D
40.163,-108.405,310.2,1.1,1,2021-03-31,2030,A,23,6.0NRT,295.8,5.5,D
40.139,-111.694,311.2,1,1,2021-03-31,2030,A,58,6.0NRT,299.1,4.7,D
38.849,-121.486,325.3,3.3,1.7,2021-03-31,2030,A,80,6.0NRT,303.9,91.4,D
38.84,-121.523,319,3.3,1.7,2021-03-31,2030,A,73,6.0NRT,304.4,51.4,D
38.845,-121.492,326.7,3.3,1.7,2021-03-31,2030,A,81,6.0NRT,304.5,98.2,D
38.973,-121.505,315,3.3,1.7,2021-03-31,2030,A,63,6.0NRT,302.6,33.9,D
38.969,-121.507,315.7,3.3,1.7,2021-03-31,2030,A,61,6.0NRT,302.7,35.9,D
39.359,-121.858,320.4,3.4,1.7,2021-03-31,2030,A,51,6.0NRT,306.4,59.5,D
39.354,-121.863,319.5,3.4,1.7,2021-03-31,2030,A,50,6.0NRT,306.4,55.9,D
39.361,-122.208,318.1,3.5,1.8,2021-03-31,2030,A,54,6.0NRT,305.2,37.5,D
42.68,-111.59,321.9,1,1,2021-03-31,2030,A,77,6.0NRT,295.2,17.8,D
43.003,-112.466,311.3,1,1,2021-03-31,2030,A,63,6.0NRT,298.2,4.4,D
44.148,-107.942,313.2,1.2,1.1,2021-03-31,2030,A,59,6.0NRT,298,7.2,D
42.182,-119.868,315.8,2.2,1.4,2021-03-31,2030,A,69,6.0NRT,303.7,20.5,D
44.254,-107.985,321.1,1.2,1.1,2021-03-31,2030,A,78,6.0NRT,299,16.9,D
44.253,-108.001,316.7,1.2,1.1,2021-03-31,2030,A,73,6.0NRT,298.1,10.7,D
44.255,-107.992,325.3,1.2,1.1,2021-03-31,2030,A,82,6.0NRT,299.4,21.7,D
44.817,-108.506,322.1,1.2,1.1,2021-03-31,2030,A,81,6.0NRT,294.5,18.6,D
44.986,-109.085,310.4,1.1,1.1,2021-03-31,2030,A,67,6.0NRT,296.1,5.3,D
45.47,-108.854,306.4,1.2,1.1,2021-03-31,2030,A,61,6.0NRT,293.1,4.1,D
45.469,-108.869,315.7,1.2,1.1,2021-03-31,2030,A,76,6.0NRT,293.9,12.5,D
45.375,-111.936,300,1,1,2021-03-31,2030,A,16,6.0NRT,285,5.3,D
43.797,-121.05,327.7,2.3,1.5,2021-03-31,2030,A,85,6.0NRT,296.8,79.5,D
43.81,-121.056,390.3,2.3,1.5,2021-03-31,2030,A,100,6.0NRT,300.3,653.5,D
43.803,-121.082,339.2,2.3,1.5,2021-03-31,2030,A,91,6.0NRT,293.7,136,D
43.813,-121.033,321.8,2.3,1.5,2021-03-31,2030,A,71,6.0NRT,297,46.7,D
43.807,-121.059,385.3,2.3,1.5,2021-03-31,2030,A,100,6.0NRT,304.6,572.6,D
43.801,-121.085,321.2,2.3,1.5,2021-03-31,2030,A,62,6.0NRT,293,55.2,D
45.715,-110.928,311.3,1,1,2021-03-31,2030,A,62,6.0NRT,292.5,10.2,D
46.208,-111.45,314.6,1,1,2021-03-31,2030,A,75,6.0NRT,296.1,9.2,D
45.397,-117.927,316.8,1.4,1.2,2021-03-31,2030,A,77,6.0NRT,293.6,20.1,D
45.41,-117.913,317.3,1.4,1.2,2021-03-31,2030,A,51,6.0NRT,293.9,22.5,D
45.407,-117.931,334.8,1.4,1.2,2021-03-31,2030,A,89,6.0NRT,293.6,54.8,D
46.13,-116.298,307.2,1.2,1.1,2021-03-31,2030,A,65,6.0NRT,293.9,5.6,D
46.204,-116.279,395.3,1.2,1.1,2021-03-31,2030,A,100,6.0NRT,301.3,281.9,D
46.201,-116.293,377,1.2,1.1,2021-03-31,2030,A,100,6.0NRT,300.3,175.2,D
46.226,-116.209,333.3,1.2,1.1,2021-03-31,2030,A,88,6.0NRT,295.1,37.9,D
46.223,-116.223,339.6,1.2,1.1,2021-03-31,2030,A,92,6.0NRT,295.7,50,D
46.229,-116.217,339.6,1.2,1.1,2021-03-31,2030,A,92,6.0NRT,295.3,50.5,D
46.226,-116.231,314.4,1.2,1.1,2021-03-31,2030,A,75,6.0NRT,293.7,12.7,D
47.537,-110.172,333.5,1.1,1.1,2021-03-31,2030,A,88,6.0NRT,295.7,33.1,D
47.536,-110.186,331.6,1.1,1.1,2021-03-31,2030,A,87,6.0NRT,296.6,30.3,D
47.547,-110.174,319.9,1.1,1.1,2021-03-31,2030,A,78,6.0NRT,294.3,16.3,D
47.545,-110.189,322.9,1.1,1.1,2021-03-31,2030,A,81,6.0NRT,295.3,20,D
47.717,-110.728,331.4,1.1,1,2021-03-31,2030,A,87,6.0NRT,293.9,30.4,D
47.726,-110.73,318.9,1.1,1,2021-03-31,2030,A,77,6.0NRT,292.6,15.3,D
47.527,-112.271,315.5,1,1,2021-03-31,2030,A,76,6.0NRT,295.2,10.3,D
47.017,-117.264,315.3,1.2,1.1,2021-03-31,2030,A,76,6.0NRT,293.8,14.6,D
48.774,-101.884,301.4,2.8,1.6,2021-03-31,2030,A,47,6.0NRT,287.1,18,D
48.775,-101.888,302.4,2.8,1.6,2021-03-31,2030,A,52,6.0NRT,287.2,20.4,D
47.23,-117.747,317.3,1.3,1.1,2021-03-31,2030,A,76,6.0NRT,297.8,15.8,D
47.227,-117.764,312.2,1.3,1.1,2021-03-31,2030,A,70,6.0NRT,297,9.5,D
49.416,-101.454,301.2,3,1.7,2021-03-31,2030,A,46,6.0NRT,284.2,22.2,D
49.416,-101.463,301.6,3,1.7,2021-03-31,2030,A,48,6.0NRT,284.2,23.2,D
48.262,-114.37,321.7,1,1,2021-03-31,2030,A,81,6.0NRT,289.3,18.6,D
47.842,-117.887,302.5,1.3,1.1,2021-03-31,2030,A,38,6.0NRT,290.5,5,D
38.984,-121.551,314.5,4.6,2,2021-03-31,2205,A,57,6.0NRT,304,45,D
18.933,-71.032,304.7,2.7,1.6,2021-04-01,0230,T,61,6.0NRT,287.6,34.2,N
22.697,-80.944,304.2,2.6,1.5,2021-04-01,0410,T,59,6.0NRT,292,21.8,N
22.703,-80.95,307,2.6,1.5,2021-04-01,0410,T,70,6.0NRT,292,29.1,N
27.302,-90.137,307.9,1,1,2021-04-01,0410,T,58,6.0NRT,292.6,6.6,N
35.843,-94.902,309.5,1.1,1.1,2021-04-01,0410,T,77,6.0NRT,278.4,16.4,N
36.378,-94.973,321.4,1.1,1.1,2021-04-01,0410,T,66,6.0NRT,279.4,26.1,N
36.555,-96.577,303.2,1.3,1.1,2021-04-01,0410,T,47,6.0NRT,275.5,13.9,N
36.552,-96.591,320.3,1.3,1.1,2021-04-01,0410,T,100,6.0NRT,275.9,33.3,N
36.568,-96.565,302.1,1.3,1.1,2021-04-01,0410,T,21,6.0NRT,275.5,12.4,N
36.565,-96.579,326.5,1.3,1.1,2021-04-01,0410,T,100,6.0NRT,275.9,42.7,N
36.562,-96.594,314.3,1.3,1.1,2021-04-01,0410,T,70,6.0NRT,274,24.3,N
37.665,-92.159,312.9,1,1,2021-04-01,0410,T,86,6.0NRT,273.2,16.4,N
37.242,-96.896,303.6,1.3,1.1,2021-04-01,0410,T,56,6.0NRT,273.2,16.2,N
37.716,-98.099,302.6,1.5,1.2,2021-04-01,0410,T,50,6.0NRT,272.7,19.1,N
38.2,-96.34,302.1,1.2,1.1,2021-04-01,0410,T,47,6.0NRT,272.2,13,N
38.234,-96.732,312,1.3,1.1,2021-04-01,0410,T,36,6.0NRT,273.3,20.4,N
38.232,-96.746,327.8,1.3,1.1,2021-04-01,0410,T,85,6.0NRT,275.7,41.8,N
38.242,-96.749,322,1.3,1.1,2021-04-01,0410,T,77,6.0NRT,274.6,32.6,N
38.249,-96.766,340.5,1.3,1.1,2021-04-01,0410,T,98,6.0NRT,276.4,65.5,N
38.247,-96.78,325.2,1.3,1.1,2021-04-01,0410,T,84,6.0NRT,272.9,37.1,N
38.258,-96.774,317.4,1.3,1.1,2021-04-01,0410,T,70,6.0NRT,274.2,26.9,N
39.11,-95.522,304.8,1.1,1,2021-04-01,0410,T,62,6.0NRT,271.3,13.5,N
40.348,-93.472,302.6,1,1,2021-04-01,0415,T,50,6.0NRT,269.2,10.8,N
17.897,-92.493,341.5,1.6,1.3,2021-04-01,0405,T,100,6.0NRT,294.5,88.9,N
17.838,-93.117,320.5,1.8,1.3,2021-04-01,0405,T,100,6.0NRT,289.8,42.4,N
17.848,-93.108,312.6,1.8,1.3,2021-04-01,0405,T,85,6.0NRT,290.5,26.2,N
17.845,-93.124,324.9,1.8,1.3,2021-04-01,0405,T,100,6.0NRT,288.4,51.8,N
17.895,-93.186,340.6,1.8,1.3,2021-04-01,0405,T,100,6.0NRT,294.4,102.2,N
17.892,-93.203,313.7,1.8,1.3,2021-04-01,0405,T,88,6.0NRT,293.7,24.8,N
17.906,-93.188,314.7,1.8,1.3,2021-04-01,0405,T,90,6.0NRT,293.6,26.8,N
18.26,-92.807,307.7,1.7,1.3,2021-04-01,0405,T,72,6.0NRT,293.6,12.8,N
18.962,-88.626,306.9,1,1,2021-04-01,0405,T,70,6.0NRT,293.4,6.9,N
18.971,-88.627,310.6,1,1,2021-04-01,0405,T,81,6.0NRT,293.2,9.3,N
18.97,-88.637,304.3,1,1,2021-04-01,0405,T,49,6.0NRT,293.3,5.1,N
18.801,-90.748,309.3,1.2,1.1,2021-04-01,0405,T,76,6.0NRT,295.1,9.1,N
19.14,-90.147,316.4,1.1,1.1,2021-04-01,0405,T,93,6.0NRT,295.9,14.1,N
19.138,-90.157,327.2,1.1,1.1,2021-04-01,0405,T,100,6.0NRT,296.3,27.1,N
19.149,-90.148,308.8,1.1,1.1,2021-04-01,0405,T,74,6.0NRT,295.3,7.1,N
19.147,-90.159,343.5,1.1,1.1,2021-04-01,0405,T,100,6.0NRT,296.1,55.7,N
19.146,-90.169,313.4,1.1,1.1,2021-04-01,0405,T,87,6.0NRT,295.1,10.6,N
19.166,-90.162,306.1,1.1,1.1,2021-04-01,0405,T,27,6.0NRT,294.7,4.7,N
19.644,-89.987,305.9,1.1,1,2021-04-01,0405,T,63,6.0NRT,295.2,5,N
19.392,-92.038,305.5,1.4,1.2,2021-04-01,0405,T,31,6.0NRT,295,7,N
19.39,-92.051,306.3,1.4,1.2,2021-04-01,0405,T,43,6.0NRT,294.8,7.8,N
18.112,-98.881,301,4.8,2,2021-04-01,0405,T,25,6.0NRT,289.3,29.8,N
19.566,-92.235,316.1,1.5,1.2,2021-04-01,0405,T,90,6.0NRT,294.9,20.8,N
19.564,-92.248,307.9,1.5,1.2,2021-04-01,0405,T,58,6.0NRT,294.5,10.4,N
19.57,-92.241,320.9,1.5,1.2,2021-04-01,0405,T,100,6.0NRT,294.7,28.2,N
20.12,-90.182,310.3,1.1,1,2021-04-01,0405,T,78,6.0NRT,294.8,7.8,N
22.421,-80.36,306.3,2.8,1.6,2021-04-01,0405,T,68,6.0NRT,292.1,30.4,N
22.423,-80.366,303.7,2.8,1.6,2021-04-01,0405,T,57,6.0NRT,292,24.9,N
19.896,-102.019,300.1,4.5,1.9,2021-04-01,0545,T,16,6.0NRT,285.8,45,N
20.677,-102.981,302.7,3.9,1.8,2021-04-01,0545,T,51,6.0NRT,288.7,43.6,N
23.247,-104.68,332,3.1,1.7,2021-04-01,0545,T,100,6.0NRT,290.6,169.4,N
23.244,-104.71,314.3,3.1,1.7,2021-04-01,0545,T,89,6.0NRT,288.6,70,N
23.261,-104.684,329.1,3.1,1.7,2021-04-01,0545,T,100,6.0NRT,288,153.4,N
23.259,-104.716,306.3,3.1,1.7,2021-04-01,0545,T,67,6.0NRT,286,43.9,N
23.263,-104.659,302.5,3.1,1.7,2021-04-01,0545,T,20,6.0NRT,286.4,29.3,N
23.26,-104.689,333.1,3.1,1.7,2021-04-01,0545,T,100,6.0NRT,288.8,180.5,N
25.787,-107.131,300,2.2,1.4,2021-04-01,0545,T,12,6.0NRT,274,18.6,N
25.813,-107.677,301,2,1.4,2021-04-01,0545,T,32,6.0NRT,283,14.3,N
43.788,-121.051,302.7,1,1,2021-04-01,0555,T,23,6.0NRT,271.9,9.7,N
43.797,-121.054,301.6,1,1,2021-04-01,0555,T,27,6.0NRT,272,9.2,N
43.806,-121.057,301.1,1,1,2021-04-01,0555,T,16,6.0NRT,272.7,8.9,N
26.509,-107.704,306.2,2.1,1.4,2021-04-01,0550,T,67,6.0NRT,291.1,22.4,N
31.519,-111.531,300.4,1.4,1.2,2021-04-01,0550,T,26,6.0NRT,282.1,10.6,N
31.529,-111.533,313.1,1.4,1.2,2021-04-01,0550,T,86,6.0NRT,281.4,23.2,N
31.528,-111.547,332.3,1.4,1.2,2021-04-01,0550,T,100,6.0NRT,283.4,54.3,N
36.825,-120.25,303.4,1.2,1.1,2021-04-01,0550,T,55,6.0NRT,284.1,10.5,N
20.671,-76.586,305.6,1,1,2021-04-01,0655,A,65,6.0NRT,292.4,6.7,N
20.574,-76.808,306,1,1,2021-04-01,0655,A,65,6.0NRT,293.3,5.8,N
20.003,-76.015,316.2,1,1,2021-04-01,0655,A,93,6.0NRT,291.5,15.3,N
20.002,-76.004,311.3,1,1,2021-04-01,0655,A,82,6.0NRT,292.2,11.2,N
19.929,-101.692,310.9,1,1,2021-04-01,0835,A,81,6.0NRT,286.5,12.4,N
19.399,-98.366,307.4,1.3,1.1,2021-04-01,0835,A,71,6.0NRT,280.2,18.4,N
19.893,-102.012,310.5,1,1,2021-04-01,0835,A,80,6.0NRT,286.5,12,N
19.745,-101.565,303.9,1,1,2021-04-01,0835,A,58,6.0NRT,286.5,8.1,N
19.744,-101.556,301.4,1,1,2021-04-01,0835,A,41,6.0NRT,287.4,6.6,N
19.788,-102.054,306.4,1,1,2021-04-01,0835,A,68,6.0NRT,285.8,9.6,N
19.787,-102.044,305,1,1,2021-04-01,0835,A,63,6.0NRT,286.2,8.7,N
19.757,-101.905,310.2,1,1,2021-04-01,0835,A,79,6.0NRT,284.9,12.7,N
19.927,-103.212,304.8,1,1,2021-04-01,0835,A,62,6.0NRT,285.3,9.4,N
19.666,-101.783,309,1,1,2021-04-01,0835,A,76,6.0NRT,281.7,12.8,N
19.154,-99.254,307.7,1.2,1.1,2021-04-01,0835,A,72,6.0NRT,281.2,16.7,N
18.509,-96.151,304.3,2,1.4,2021-04-01,0835,A,59,6.0NRT,288.8,16.4,N
18.506,-96.133,308.7,2,1.4,2021-04-01,0835,A,75,6.0NRT,288.2,24.3,N
18.992,-99.208,304.3,1.2,1.1,2021-04-01,0835,A,60,6.0NRT,289.1,9.7,N
19.475,-104.22,303,1.1,1.1,2021-04-01,0835,A,53,6.0NRT,292.3,5.8,N
18.113,-98.794,305.2,1.3,1.1,2021-04-01,0835,A,34,6.0NRT,291.4,8.5,N
18.845,-103.898,302,1.1,1,2021-04-01,0835,A,46,6.0NRT,290,6.1,N
36.39,-94.972,301.7,1.1,1.1,2021-04-01,0830,A,7,6.0NRT,275.2,9.8,N
25.026,-106.289,301,1.8,1.3,2021-04-01,0830,A,37,6.0NRT,283.7,15.3,N
23.264,-104.692,310.7,1.3,1.1,2021-04-01,0830,A,81,6.0NRT,286.2,17.3,N
23.261,-104.668,310,1.3,1.1,2021-04-01,0830,A,68,6.0NRT,288.3,15.9,N
23.255,-104.706,310.5,1.3,1.1,2021-04-01,0830,A,47,6.0NRT,286.5,15.5,N
23.254,-104.694,342,1.3,1.1,2021-04-01,0830,A,100,6.0NRT,290.4,70,N
23.252,-104.682,332.2,1.3,1.1,2021-04-01,0830,A,100,6.0NRT,290.6,46.3,N
23.251,-104.67,329.5,1.3,1.1,2021-04-01,0830,A,100,6.0NRT,290.1,41.7,N
23.249,-104.657,319.1,1.3,1.1,2021-04-01,0830,A,98,6.0NRT,288.9,25.5,N
23.244,-104.696,326,1.3,1.1,2021-04-01,0830,A,100,6.0NRT,289.8,35.4,N
23.239,-104.659,304.1,1.3,1.1,2021-04-01,0830,A,35,6.0NRT,288.5,9,N
23.034,-105.536,301.3,1.5,1.2,2021-04-01,0830,A,15,6.0NRT,290,7.7,N
22.794,-104.514,300.5,1.3,1.1,2021-04-01,0830,A,29,6.0NRT,286.6,7.8,N
20.611,-103.166,300.6,1,1,2021-04-01,0830,A,31,6.0NRT,289,5.7,N
20.646,-103.688,305.8,1.1,1,2021-04-01,0830,A,66,6.0NRT,285.7,10.5,N
20.555,-103.497,301.7,1.1,1,2021-04-01,0830,A,43,6.0NRT,286.7,7.5,N
